TableID	TableSource	ParamCat	ParamLabel	ParamNameOrigin	ParamNameNew	ParameterNameICU	unit	UID	TableUID	UnitsID	ReasonForChoosingNewName	withinAlertRange	InlierRange	RangeStandard	
7	diagnosis			burns/trauma|trauma - skeletal|extremity compartment syndrome|right upper extremity	burns/trauma|trauma - skeletal|extremity compartment syndrome			53	700053						
7	diagnosis			burns/trauma|trauma - skeletal|extremity compartment syndrome|with entrapment neuropathy	burns/trauma|trauma - skeletal|extremity compartment syndrome			53	700053						
7	diagnosis			burns/trauma|trauma - skeletal|extremity ischemia	burns/trauma|trauma - skeletal|extremity ischemia			54	700054						
7	diagnosis			burns/trauma|trauma - skeletal|extremity ischemia|left lower extremity	burns/trauma|trauma - skeletal|extremity ischemia			54	700054						
7	diagnosis			burns/trauma|trauma - skeletal|extremity ischemia|right lower extremity	burns/trauma|trauma - skeletal|extremity ischemia			54	700054						
7	diagnosis			burns/trauma|trauma - skeletal|extremity ischemia|right upper extremity	burns/trauma|trauma - skeletal|extremity ischemia			54	700054						
7	diagnosis			burns/trauma|trauma - skeletal|extremity ischemia|with perfusion deficit	burns/trauma|trauma - skeletal|extremity ischemia			54	700054						
7	diagnosis			burns/trauma|trauma - skeletal|extremity ischemia|with pulse deficit	burns/trauma|trauma - skeletal|extremity ischemia			54	700054						
7	diagnosis			burns/trauma|trauma - skeletal|rhabdomyolysis	burns/trauma|trauma - skeletal|rhabdomyolysis			55	700055						
7	diagnosis			burns/trauma|trauma - skeletal|rhabdomyolysis|with renal insufficiency	burns/trauma|trauma - skeletal|rhabdomyolysis			55	700055						
7	diagnosis			burns/trauma|trauma - skeletal|swollen extremity, etiology unknown	burns/trauma|trauma - skeletal|swollen extremity, etiology unknown			56	700056						
7	diagnosis			burns/trauma|trauma - skeletal|swollen extremity, etiology unknown|left lower extremity	burns/trauma|trauma - skeletal|swollen extremity, etiology unknown			56	700056						
7	diagnosis			burns/trauma|trauma - skeletal|swollen extremity, etiology unknown|r/o DVT	burns/trauma|trauma - skeletal|swollen extremity, etiology unknown			56	700056						
7	diagnosis			burns/trauma|trauma - skeletal|swollen extremity, etiology unknown|r/o hematoma	burns/trauma|trauma - skeletal|swollen extremity, etiology unknown			56	700056						
7	diagnosis			burns/trauma|trauma - skeletal|swollen extremity, etiology unknown|r/o lymphedema	burns/trauma|trauma - skeletal|swollen extremity, etiology unknown			56	700056						
7	diagnosis			burns/trauma|trauma - skeletal|swollen extremity, etiology unknown|right lower extremity	burns/trauma|trauma - skeletal|swollen extremity, etiology unknown|right lower extremity			57	700057						
7	diagnosis			burns/trauma|trauma - skeletal|swollen extremity, etiology unknown|right upper extremity	burns/trauma|trauma - skeletal|swollen extremity, etiology unknown			58	700058						
7	diagnosis			burns/trauma|trauma - skeletal|traumatic injury to major vessel(s)	burns/trauma|trauma - skeletal|traumatic injury to major vessel(s)			59	700059						
7	diagnosis			burns/trauma|trauma - skeletal|traumatic injury to major vessel(s)|popliteal	burns/trauma|trauma - skeletal|traumatic injury to major vessel(s)			59	700059						
7	diagnosis			burns/trauma|trauma - skeletal|traumatic injury to major vessel(s)|r carotid artery	burns/trauma|trauma - skeletal|traumatic injury to major vessel(s)			59	700059						
7	diagnosis			burns/trauma|trauma - systemic effects|ARDS	burns/trauma|trauma - systemic effects|ARDS			60	700060						
7	diagnosis			burns/trauma|trauma- head and neck|blunt injury to the neck	burns/trauma|trauma- head and neck|blunt injury to the neck			61	700061						
7	diagnosis			burns/trauma|trauma- head and neck|blunt injury to the neck|bilateral	burns/trauma|trauma- head and neck|blunt injury to the neck			61	700061						
7	diagnosis			burns/trauma|trauma- head and neck|blunt injury to the neck|right	burns/trauma|trauma- head and neck|blunt injury to the neck			61	700061						
7	diagnosis			burns/trauma|trauma- head and neck|external ear injury	burns/trauma|trauma- head and neck|external ear injury			62	700062						
7	diagnosis			burns/trauma|trauma- head and neck|external ear injury|left	burns/trauma|trauma- head and neck|external ear injury			62	700062						
7	diagnosis			burns/trauma|trauma- head and neck|eye injury|bilateral	burns/trauma|trauma- head and neck|eye injury|bilateral			63	700063						
7	diagnosis			burns/trauma|trauma- head and neck|eye injury|left	burns/trauma|trauma- head and neck|eye injury|left			64	700064						
7	diagnosis			burns/trauma|trauma- head and neck|eye injury|right	burns/trauma|trauma- head and neck|eye injury|right			65	700065						
7	diagnosis			burns/trauma|trauma- head and neck|facial bone fracture	burns/trauma|trauma- head and neck|facial bone fracture			66	700066						
7	diagnosis			burns/trauma|trauma- head and neck|facial bone fracture|mandibular fracture	burns/trauma|trauma- head and neck|facial bone fracture			66	700066						
7	diagnosis			burns/trauma|trauma- head and neck|facial bone fracture|mandibular fracture|bilateral	burns/trauma|trauma- head and neck|facial bone fracture			66	700066						
7	diagnosis			burns/trauma|trauma- head and neck|facial bone fracture|maxillary fracture	burns/trauma|trauma- head and neck|facial bone fracture			66	700066						
7	diagnosis			burns/trauma|trauma- head and neck|facial bone fracture|nasal fracture	burns/trauma|trauma- head and neck|facial bone fracture			66	700066						
7	diagnosis			burns/trauma|trauma- head and neck|facial bone fracture|nasal fracture|closed	burns/trauma|trauma- head and neck|facial bone fracture			66	700066						
7	diagnosis			burns/trauma|trauma- head and neck|facial bone fracture|orbital fracture	burns/trauma|trauma- head and neck|facial bone fracture			66	700066						
7	diagnosis			burns/trauma|trauma- head and neck|facial bone fracture|orbital fracture|bilateral	burns/trauma|trauma- head and neck|facial bone fracture			66	700066						
7	diagnosis			burns/trauma|trauma- head and neck|facial bone fracture|orbital fracture|left	burns/trauma|trauma- head and neck|facial bone fracture			66	700066						
7	diagnosis			burns/trauma|trauma- head and neck|facial bone fracture|orbital fracture|right	burns/trauma|trauma- head and neck|facial bone fracture			66	700066						
7	diagnosis			burns/trauma|trauma- head and neck|facial bone fracture|orbital trauma	burns/trauma|trauma- head and neck|facial bone fracture			66	700066						
7	diagnosis			burns/trauma|trauma- head and neck|facial bone fracture|zygoma fracture	burns/trauma|trauma- head and neck|facial bone fracture			66	700066						
7	diagnosis			burns/trauma|trauma- head and neck|open neck injury|open injury to neck-left	burns/trauma|trauma- head and neck|open neck injury|open injury to neck-left			67	700067						
7	diagnosis			burns/trauma|trauma- head and neck|open neck injury|open injury to neck-right	burns/trauma|trauma- head and neck|open neck injury|open injury to neck-right			68	700068						
7	diagnosis			burns/trauma|trauma- head and neck|oral injury	burns/trauma|trauma- head and neck|oral injury			69	700069						
7	diagnosis			burns/trauma|trauma- head and neck|oral injury|laceration	burns/trauma|trauma- head and neck|oral injury			69	700069						
7	diagnosis			burns/trauma|trauma-other injuries|blood vessel injury|abdomin/pelvis	burns/trauma|trauma-other injuries|blood vessel injury|abdomin/pelvis			70	700070						
7	diagnosis			burns/trauma|trauma-other injuries|blood vessel injury|head/neck	burns/trauma|trauma-other injuries|blood vessel injury|head/neck			71	700071						
7	diagnosis			burns/trauma|trauma-other injuries|contusion|face/scalp/neck	burns/trauma|trauma-other injuries|contusion|face/scalp/neck			72	700072						
7	diagnosis			burns/trauma|trauma-other injuries|contusion|lower limb	burns/trauma|trauma-other injuries|contusion|lower limb			73	700073						
7	diagnosis			burns/trauma|trauma-other injuries|contusion|upper limb	burns/trauma|trauma-other injuries|contusion|upper limb			74	700074						
7	diagnosis			burns/trauma|trauma-other injuries|crushing injury|face/scalp/neck	burns/trauma|trauma-other injuries|crushing injury|face/scalp/neck			75	700075						
7	diagnosis			burns/trauma|trauma-other injuries|crushing injury|multiple/unspecified site(s)	burns/trauma|trauma-other injuries|crushing injury|multiple/unspecified site(s)			76	700076						
7	diagnosis			burns/trauma|trauma-other injuries|foreign body injury|mouth/esophagus/stomach	burns/trauma|trauma-other injuries|foreign body injury|mouth/esophagus/stomach			77	700077						
7	diagnosis			burns/trauma|trauma-other injuries|open wound|head	burns/trauma|trauma-other injuries|open wound|head			78	700078						
7	diagnosis			burns/trauma|trauma-other injuries|open wound|knee/leg/ankle	burns/trauma|trauma-other injuries|open wound|knee/leg/ankle			79	700079						
7	diagnosis			burns/trauma|trauma-other injuries|superficial injury|head	burns/trauma|trauma-other injuries|superficial injury|head			80	700080						
7	diagnosis			cardiovascular|arrhythmias|accelerated idioventricular rhythm	cardiovascular|arrhythmias|accelerated idioventricular rhythm			81	700081						
7	diagnosis			cardiovascular|arrhythmias|atrial fibrillation	cardiovascular|arrhythmias|atrial fibrillation			82	700082						
7	diagnosis			cardiovascular|arrhythmias|atrial fibrillation|with controlled ventricular response	cardiovascular|arrhythmias|atrial fibrillation			82	700082						
7	diagnosis			cardiovascular|arrhythmias|atrial fibrillation|with hemodynamic compromise	cardiovascular|arrhythmias|atrial fibrillation			82	700082						
7	diagnosis			cardiovascular|arrhythmias|atrial fibrillation|with rapid ventricular response	cardiovascular|arrhythmias|atrial fibrillation			82	700082						
7	diagnosis			cardiovascular|arrhythmias|atrial fibrillation|without hemodynamic compromise	cardiovascular|arrhythmias|atrial fibrillation			82	700082						
7	diagnosis			cardiovascular|arrhythmias|atrial flutter	cardiovascular|arrhythmias|atrial flutter			83	700083						
7	diagnosis			cardiovascular|arrhythmias|atrial flutter|1:1 conduction	cardiovascular|arrhythmias|atrial flutter			83	700083						
7	diagnosis			cardiovascular|arrhythmias|atrial flutter|1:2 conduction	cardiovascular|arrhythmias|atrial flutter			83	700083						
7	diagnosis			cardiovascular|arrhythmias|atrial flutter|1:3 conduction	cardiovascular|arrhythmias|atrial flutter			83	700083						
7	diagnosis			cardiovascular|arrhythmias|atrial flutter|with hemodynamic compromise	cardiovascular|arrhythmias|atrial flutter			83	700083						
7	diagnosis			cardiovascular|arrhythmias|atrial flutter|with variable conduction	cardiovascular|arrhythmias|atrial flutter			83	700083						
7	diagnosis			cardiovascular|arrhythmias|atrial flutter|without hemodynamic compromise	cardiovascular|arrhythmias|atrial flutter			83	700083						
7	diagnosis			cardiovascular|arrhythmias|atrial premature beats	cardiovascular|arrhythmias|atrial premature beats			84	700084						
7	diagnosis			cardiovascular|arrhythmias|atrial premature beats|with hemodynamic compromise	cardiovascular|arrhythmias|atrial premature beats			84	700084						
7	diagnosis			cardiovascular|arrhythmias|atrial premature beats|without hemodynamic compromise	cardiovascular|arrhythmias|atrial premature beats			84	700084						
7	diagnosis			cardiovascular|arrhythmias|AV block	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|asymptomatic	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|complete heart block	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|etiology undefined	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|first degree	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|left anterior fascicular block	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|left bundle branch block	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|left bundle branch block|incomplete	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|left posterior fascicular block	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|pacemaker in place, not pacing	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|pacemaker in place, pacing and capturing	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|pacemaker no longer in place	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|right bundle branch block	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|second degree	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|second degree|Mobitz type 2	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|second degree|Mobitz type I	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|AV block|symptomatic	cardiovascular|arrhythmias|AV block			85	700085						
7	diagnosis			cardiovascular|arrhythmias|bradycardia	cardiovascular|arrhythmias|bradycardia			86	700086						
7	diagnosis			cardiovascular|arrhythmias|bradycardia|asymptomatic	cardiovascular|arrhythmias|bradycardia			86	700086						
7	diagnosis			cardiovascular|arrhythmias|bradycardia|complete heart block	cardiovascular|arrhythmias|bradycardia			86	700086						
7	diagnosis			cardiovascular|arrhythmias|bradycardia|etiology undefined	cardiovascular|arrhythmias|bradycardia			86	700086						
7	diagnosis			cardiovascular|arrhythmias|bradycardia|junctional	cardiovascular|arrhythmias|bradycardia			86	700086						
7	diagnosis			cardiovascular|arrhythmias|bradycardia|pacemaker in place, not pacing	cardiovascular|arrhythmias|bradycardia			86	700086						
7	diagnosis			cardiovascular|arrhythmias|bradycardia|pacemaker in place, pacing and capturing	cardiovascular|arrhythmias|bradycardia			86	700086						
7	diagnosis			cardiovascular|arrhythmias|bradycardia|sick sinus syndrome	cardiovascular|arrhythmias|bradycardia			86	700086						
7	diagnosis			cardiovascular|arrhythmias|bradycardia|sinus	cardiovascular|arrhythmias|bradycardia			86	700086						
7	diagnosis			cardiovascular|arrhythmias|bradycardia|symptomatic	cardiovascular|arrhythmias|bradycardia			86	700086						
7	diagnosis			cardiovascular|arrhythmias|digitalis toxicity	cardiovascular|arrhythmias|digitalis toxicity			87	700087						
7	diagnosis			cardiovascular|arrhythmias|pacemaker/AICD dysfunction	cardiovascular|arrhythmias|pacemaker/AICD dysfunction			88	700088						
7	diagnosis			cardiovascular|arrhythmias|pacemaker/AICD dysfunction|s/p AICD discharge	cardiovascular|arrhythmias|pacemaker/AICD dysfunction			88	700088						
7	diagnosis			cardiovascular|arrhythmias|sinus tachycardia	cardiovascular|arrhythmias|sinus tachycardia			89	700089						
7	diagnosis			cardiovascular|arrhythmias|SVT	cardiovascular|arrhythmias|SVT			90	700090						
7	diagnosis			cardiovascular|arrhythmias|SVT|mechanism undefined	cardiovascular|arrhythmias|SVT			90	700090						
7	diagnosis			cardiovascular|arrhythmias|SVT|multifocal atrial tachycardia	cardiovascular|arrhythmias|SVT			90	700090						
7	diagnosis			cardiovascular|arrhythmias|SVT|re-entrant	cardiovascular|arrhythmias|SVT			90	700090						
7	diagnosis			cardiovascular|arrhythmias|SVT|with hemodynamic compromise	cardiovascular|arrhythmias|SVT			90	700090						
7	diagnosis			cardiovascular|arrhythmias|SVT|without hemodynamic compromise	cardiovascular|arrhythmias|SVT			90	700090						
7	diagnosis			cardiovascular|arrhythmias|SVT|Wolf-Parkinson-White syndrome	cardiovascular|arrhythmias|SVT			90	700090						
7	diagnosis			cardiovascular|arrhythmias|SVT|Wolf-Parkinson-White syndrome|with atrial fibrillation	cardiovascular|arrhythmias|SVT			90	700090						
7	diagnosis			cardiovascular|arrhythmias|syncope	cardiovascular|arrhythmias|syncope			91	700091						
7	diagnosis			cardiovascular|arrhythmias|syncope|likely cardiac origin	cardiovascular|arrhythmias|syncope			91	700091						
7	diagnosis			cardiovascular|arrhythmias|syncope|likely non-cardiac origin	cardiovascular|arrhythmias|syncope			91	700091						
7	diagnosis			cardiovascular|arrhythmias|ventricular fibrillation	cardiovascular|arrhythmias|ventricular fibrillation			92	700092						
7	diagnosis			cardiovascular|arrhythmias|ventricular fibrillation|torsade de pointes	cardiovascular|arrhythmias|ventricular fibrillation			92	700092						
7	diagnosis			cardiovascular|arrhythmias|ventricular premature beats	cardiovascular|arrhythmias|ventricular premature beats			93	700093						
7	diagnosis			cardiovascular|arrhythmias|ventricular premature beats|with hemodynamic compromise	cardiovascular|arrhythmias|ventricular premature beats			93	700093						
7	diagnosis			cardiovascular|arrhythmias|ventricular premature beats|without hemodynamic compromise	cardiovascular|arrhythmias|ventricular premature beats			93	700093						
7	diagnosis			cardiovascular|arrhythmias|ventricular tachycardia	cardiovascular|arrhythmias|ventricular tachycardia			94	700094						
7	diagnosis			cardiovascular|arrhythmias|ventricular tachycardia|non-sustained	cardiovascular|arrhythmias|ventricular tachycardia			94	700094						
7	diagnosis			cardiovascular|arrhythmias|ventricular tachycardia|sustained	cardiovascular|arrhythmias|ventricular tachycardia			94	700094						
7	diagnosis			cardiovascular|arrhythmias|ventricular tachycardia|with hemodynamic compromise	cardiovascular|arrhythmias|ventricular tachycardia			94	700094						
7	diagnosis			cardiovascular|arrhythmias|ventricular tachycardia|without hemodynamic compromise	cardiovascular|arrhythmias|ventricular tachycardia			94	700094						
7	diagnosis			cardiovascular|cardiac arrest|cardiac arrest	cardiovascular|cardiac arrest|cardiac arrest			95	700095						
7	diagnosis			cardiovascular|cardiac arrest|cardiac arrest|initial rhythm: asystole	cardiovascular|cardiac arrest|cardiac arrest			95	700095						
7	diagnosis			cardiovascular|cardiac arrest|cardiac arrest|initial rhythm: pulseless electrical activity	cardiovascular|cardiac arrest|cardiac arrest			95	700095						
7	diagnosis			cardiovascular|cardiac arrest|cardiac arrest|initial rhythm: unknown	cardiovascular|cardiac arrest|cardiac arrest			95	700095						
7	diagnosis			cardiovascular|cardiac arrest|cardiac arrest|initial rhythm: ventricular fibrillation	cardiovascular|cardiac arrest|cardiac arrest			95	700095						
7	diagnosis			cardiovascular|cardiac arrest|cardiac arrest|initial rhythm: ventricular tachycardia	cardiovascular|cardiac arrest|cardiac arrest			95	700095						
7	diagnosis			cardiovascular|cardiac arrest|cardiac arrest|un-witnessed	cardiovascular|cardiac arrest|cardiac arrest			95	700095						
7	diagnosis			cardiovascular|cardiac arrest|cardiac arrest|witnessed, < 15 minutes CPR	cardiovascular|cardiac arrest|cardiac arrest			95	700095						
7	diagnosis			cardiovascular|cardiac arrest|cardiac arrest|witnessed, > 15 minutes CPR	cardiovascular|cardiac arrest|cardiac arrest|witnessed, > 15 minutes CPR			96	700096						
7	diagnosis			cardiovascular|cardiac surgery|CABG < 7days	cardiovascular|cardiac surgery|CABG < 7days			97	700097						
7	diagnosis			cardiovascular|cardiac surgery|cardiac hardware malfunction	cardiovascular|cardiac surgery|cardiac hardware malfunction			98	700098						
7	diagnosis			cardiovascular|cardiac surgery|cardiac hardware malfunction|AICD	cardiovascular|cardiac surgery|cardiac hardware malfunction			98	700098						
7	diagnosis			cardiovascular|cardiac surgery|cardiac hardware malfunction|cardiac assist device	cardiovascular|cardiac surgery|cardiac hardware malfunction			98	700098						
7	diagnosis			cardiovascular|cardiac surgery|cardiac hardware malfunction|pacemaker	cardiovascular|cardiac surgery|cardiac hardware malfunction			98	700098						
7	diagnosis			cardiovascular|cardiac surgery|heart transplant complication|accelerated coronary atherosclerosis	cardiovascular|cardiac surgery|heart transplant complication|accelerated coronary atherosclerosis			99	700099						
7	diagnosis			cardiovascular|cardiac surgery|heart transplant complication|pulmonary hypertension	cardiovascular|cardiac surgery|heart transplant complication|pulmonary hypertension			100	700100						
7	diagnosis			cardiovascular|cardiac surgery|heart transplant complication|rejection	cardiovascular|cardiac surgery|heart transplant complication|rejection			101	700101						
7	diagnosis			cardiovascular|cardiac surgery|mediastinitis	cardiovascular|cardiac surgery|mediastinitis			102	700102						
7	diagnosis			cardiovascular|cardiac surgery|post-pericardiotomy syndrome	cardiovascular|cardiac surgery|post-pericardiotomy syndrome			103	700103						
7	diagnosis			cardiovascular|cardiac surgery|redo cardiac surgery	cardiovascular|cardiac surgery|redo cardiac surgery			104	700104						
7	diagnosis			cardiovascular|cardiac surgery|s/p BIVAD	cardiovascular|cardiac surgery|s/p BIVAD			105	700105						
7	diagnosis			cardiovascular|cardiac surgery|s/p CABG < 7 days	cardiovascular|cardiac surgery|s/p CABG < 7 days			106	700106						
7	diagnosis			cardiovascular|cardiac surgery|s/p CABG < 7 days|minimally invasive	cardiovascular|cardiac surgery|s/p CABG < 7 days			106	700106						
7	diagnosis			cardiovascular|cardiac surgery|s/p CABG < 7 days|with CPB	cardiovascular|cardiac surgery|s/p CABG < 7 days			106	700106						
7	diagnosis			cardiovascular|cardiac surgery|s/p CABG >= 7 days	cardiovascular|cardiac surgery|s/p CABG >= 7 days			107	700107						
7	diagnosis			cardiovascular|cardiac surgery|s/p heart transplant	cardiovascular|cardiac surgery|s/p heart transplant			108	700108						
7	diagnosis			cardiovascular|cardiac surgery|s/p heart transplant|> 1 year	cardiovascular|cardiac surgery|s/p heart transplant			108	700108						
7	diagnosis			cardiovascular|cardiac surgery|s/p heart transplant|2 months to 1 year	cardiovascular|cardiac surgery|s/p heart transplant			108	700108						
7	diagnosis			cardiovascular|cardiac surgery|s/p heart transplant|within 2 months	cardiovascular|cardiac surgery|s/p heart transplant			108	700108						
7	diagnosis			cardiovascular|cardiac surgery|s/p LVAD	cardiovascular|cardiac surgery|s/p LVAD			109	700109						
7	diagnosis			cardiovascular|cardiac surgery|s/p Maze procedure	cardiovascular|cardiac surgery|s/p Maze procedure			110	700110						
7	diagnosis			cardiovascular|cardiac surgery|s/p pericardial surgery	cardiovascular|cardiac surgery|s/p pericardial surgery			111	700111						
7	diagnosis			cardiovascular|cardiac surgery|s/p RVAD	cardiovascular|cardiac surgery|s/p RVAD			112	700112						
7	diagnosis			cardiovascular|cardiac surgery|s/p sternotomy	cardiovascular|cardiac surgery|s/p sternotomy			113	700113						
7	diagnosis			cardiovascular|cardiac surgery|s/p surgery for congenital heart disease	cardiovascular|cardiac surgery|s/p surgery for congenital heart disease			114	700114						
7	diagnosis			cardiovascular|cardiac surgery|unstable sternum	cardiovascular|cardiac surgery|unstable sternum			115	700115						
7	diagnosis			cardiovascular|cardiac surgery|valve repair < 7 days	cardiovascular|cardiac surgery|valve repair < 7 days			116	700116						
7	diagnosis			cardiovascular|cardiac surgery|valve repair < 7 days|aortic	cardiovascular|cardiac surgery|valve repair < 7 days			116	700116						
7	diagnosis			cardiovascular|cardiac surgery|valve repair < 7 days|mitral	mitral			117	700117						
7	diagnosis			cardiovascular|cardiac surgery|valve repair < 7 days|pulmonic	cardiovascular|cardiac surgery|valve repair < 7 days			118	700118						
7	diagnosis			cardiovascular|cardiac surgery|valve repair < 7 days|tricuspid	cardiovascular|cardiac surgery|valve repair < 7 days			118	700118						
7	diagnosis			cardiovascular|cardiac surgery|valve repair >= 7 days	cardiovascular|cardiac surgery|valve repair >= 7 days			119	700119						
7	diagnosis			cardiovascular|cardiac surgery|valve repair >= 7 days|aortic	cardiovascular|cardiac surgery|valve repair >= 7 days			119	700119						
7	diagnosis			cardiovascular|cardiac surgery|valve repair >= 7 days|mitral	mitral			120	700120						
7	diagnosis			cardiovascular|cardiac surgery|valve repair >= 7 days|tricuspid	cardiovascular|cardiac surgery|valve repair >= 7 days			121	700121						
7	diagnosis			cardiovascular|cardiac surgery|valve replacement < 7days	cardiovascular|cardiac surgery|valve replacement < 7days			122	700122						
7	diagnosis			cardiovascular|cardiac surgery|valve replacement < 7days|aortic	cardiovascular|cardiac surgery|valve replacement < 7days			122	700122						
7	diagnosis			cardiovascular|cardiac surgery|valve replacement < 7days|mitral	mitral			123	700123						
7	diagnosis			cardiovascular|cardiac surgery|valve replacement < 7days|pulmonic	cardiovascular|cardiac surgery|valve replacement < 7days			124	700124						
7	diagnosis			cardiovascular|cardiac surgery|valve replacement < 7days|tricuspid	cardiovascular|cardiac surgery|valve replacement < 7days			124	700124						
7	diagnosis			cardiovascular|cardiac surgery|valve replacement >= 7 days	cardiovascular|cardiac surgery|valve replacement >= 7 days			125	700125						
7	diagnosis			cardiovascular|cardiac surgery|valve replacement >= 7 days|aortic	cardiovascular|cardiac surgery|valve replacement >= 7 days			125	700125						
7	diagnosis			cardiovascular|cardiac surgery|valve replacement >= 7 days|mitral	mitral			126	700126						
7	diagnosis			cardiovascular|cardiac surgery|valve replacement >= 7 days|pulmonic	cardiovascular|cardiac surgery|valve replacement >= 7 days			127	700127						
7	diagnosis			cardiovascular|cardiac surgery|valve replacement >= 7 days|tricuspid	cardiovascular|cardiac surgery|valve replacement >= 7 days			127	700127						
7	diagnosis			cardiovascular|chest pain	cardiovascular|chest pain			128	700128						
7	diagnosis			cardiovascular|congenital heart disease|congenital heart disease	cardiovascular|congenital heart disease|congenital heart disease			129	700129						
7	diagnosis			cardiovascular|congenital heart disease|congenital heart disease|cyanotic	cardiovascular|congenital heart disease|congenital heart disease			129	700129						
7	diagnosis			cardiovascular|congenital heart disease|congenital heart disease|non-cyanotic	cardiovascular|congenital heart disease|congenital heart disease			129	700129						
7	diagnosis			cardiovascular|congenital heart disease|congenital heart disease|not surgically repaired	cardiovascular|congenital heart disease|congenital heart disease			129	700129						
7	diagnosis			cardiovascular|congenital heart disease|congenital heart disease|surgically repaired	cardiovascular|congenital heart disease|congenital heart disease			129	700129						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|abdominal	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|abdominal|leaking	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|abdominal|ruptured	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|abdominal|stable	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|leaking	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|ruptured	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|stable	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|thoracic	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|thoracic|ascending	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|thoracic|descending	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|thoracic|leaking	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|thoracic|ruptured	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|thoracic|stable	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|thoraco-abdominal	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|thoraco-abdominal|leaking	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|thoraco-abdominal|ruptured	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic aneurysm|thoraco-abdominal|stable	cardiovascular|diseases of the aorta|aortic aneurysm			130	700130						
7	diagnosis			cardiovascular|diseases of the aorta|aortic dissection	cardiovascular|diseases of the aorta|aortic dissection			131	700131						
7	diagnosis			cardiovascular|diseases of the aorta|aortic dissection|abdominal	cardiovascular|diseases of the aorta|aortic dissection			131	700131						
7	diagnosis			cardiovascular|diseases of the aorta|aortic dissection|arch	cardiovascular|diseases of the aorta|aortic dissection			131	700131						
